SPK_00044224_021	TITW-KSUT_id10273_2	0.092701
SPK_00044224_045	TITW-KSUT_id10273_3	0.082873
SPK_00044224_071	TITW-KSKT_id10273_0	0.064662
SPK_00044224_107	TITW-KSUT_id10273_0	0.101220
SPK_00044224_113	TITW-KSKT_id10273_2	0.089840
SPK_00044224_121	TITW-KSUT_id10273_4	0.061248
SPK_00044224_269	TITW-KSKT_id10273_1	0.078327
SPK_00044224_384	TITW-KSKT_id10273_4	0.075233
SPK_00044224_414	TITW-KSUT_id10273_1	0.089378
SPK_00044224_458	TITW-KSKT_id10273_3	0.071881
SPK_00058708_021	TITW-KSKT_id10274_0	0.077808
SPK_00058708_021	TITW-KSUT_id10274_0	0.084954
SPK_00058708_025	TITW-KSUT_id10274_4	0.078716
SPK_00058708_038	TITW-KSKT_id10274_3	0.077221
SPK_00058708_043	TITW-KSUT_id10274_2	0.071978
SPK_00058708_045	TITW-KSUT_id10274_1	0.073561
SPK_00058708_047	TITW-KSKT_id10274_1	0.092394
SPK_00058708_049	TITW-KSUT_id10274_3	0.060449
SPK_00058708_059	TITW-KSKT_id10274_2	0.081099
SPK_00058708_079	TITW-KSKT_id10274_4	0.087800
SPK_00079046_006	TITW-KSKT_id10270_0	0.089337
SPK_00079046_009	TITW-KSKT_id10270_2	0.098490
SPK_00079046_086	TITW-KSUT_id10270_4	0.163954
SPK_00079046_147	TITW-KSUT_id10270_1	0.090996
SPK_00079046_150	TITW-KSUT_id10270_3	0.082352
SPK_00079046_163	TITW-KSKT_id10270_3	0.087325
SPK_00079046_168	TITW-KSUT_id10270_2	0.118598
SPK_00079046_181	TITW-KSKT_id10270_4	0.106418
SPK_00079046_214	TITW-KSKT_id10270_1	0.097774
SPK_00079046_229	TITW-KSUT_id10270_0	0.084741
SPK_00092370_004	TITW-KSKT_id10285_3	0.058909
SPK_00092370_031	TITW-KSKT_id10285_4	0.062692
SPK_00092370_044	TITW-KSKT_id10285_2	0.091447
SPK_00092370_053	TITW-KSUT_id10285_0	0.051608
SPK_00092370_083	TITW-KSKT_id10285_0	0.053635
SPK_00092370_090	TITW-KSUT_id10285_4	0.057303
SPK_00092370_105	TITW-KSKT_id10285_1	0.045388
SPK_00092370_152	TITW-KSUT_id10285_1	0.069735
SPK_00092370_162	TITW-KSUT_id10285_2	0.038313
SPK_00092370_186	TITW-KSUT_id10285_3	0.042972
SPK_00121556_006	TITW-KSUT_id10276_0	0.081575
SPK_00121556_011	TITW-KSKT_id10276_1	0.108882
SPK_00121556_044	TITW-KSKT_id10276_0	0.056529
SPK_00121556_146	TITW-KSKT_id10276_4	0.075438
SPK_00121556_273	TITW-KSKT_id10276_3	0.070500
SPK_00121556_304	TITW-KSUT_id10276_4	0.088224
SPK_00121556_307	TITW-KSUT_id10276_3	0.052371
SPK_00121556_324	TITW-KSKT_id10276_2	0.082258
SPK_00121556_355	TITW-KSUT_id10276_1	0.068484
SPK_00121556_357	TITW-KSUT_id10276_2	0.058317
SPK_00124534_008	TITW-KSKT_id10309_1	0.075397
SPK_00124534_011	TITW-KSUT_id10309_2	0.074240
SPK_00124534_033	TITW-KSUT_id10309_4	0.072527
SPK_00124534_043	TITW-KSKT_id10309_2	0.070035
SPK_00124534_065	TITW-KSUT_id10309_3	0.080182
SPK_00124534_071	TITW-KSUT_id10309_0	0.078421
SPK_00124534_106	TITW-KSKT_id10309_3	0.074613
SPK_00124534_152	TITW-KSKT_id10309_0	0.060626
SPK_00124534_174	TITW-KSUT_id10309_1	0.057106
SPK_00124534_197	TITW-KSKT_id10309_4	0.080470
SPK_00125165_008	TITW-KSKT_id10307_0	0.083281
SPK_00125165_010	TITW-KSKT_id10307_4	0.087918
SPK_00125165_023	TITW-KSKT_id10307_3	0.066900
SPK_00125165_036	TITW-KSUT_id10307_0	0.076973
SPK_00125165_036	TITW-KSUT_id10307_1	0.073857
SPK_00125165_060	TITW-KSKT_id10307_2	0.078872
SPK_00125165_102	TITW-KSUT_id10307_4	0.075146
SPK_00125165_135	TITW-KSUT_id10307_3	0.086377
SPK_00125165_250	TITW-KSKT_id10307_1	0.066965
SPK_00125165_250	TITW-KSUT_id10307_2	0.081225
SPK_00127232_193	TITW-KSKT_id10300_2	0.090399
SPK_00127232_222	TITW-KSUT_id10300_2	0.080161
SPK_00127232_253	TITW-KSUT_id10300_4	0.062974
SPK_00127232_318	TITW-KSUT_id10300_0	0.076683
SPK_00127232_320	TITW-KSKT_id10300_1	0.091749
SPK_00127232_441	TITW-KSKT_id10300_3	0.051947
SPK_00127232_441	TITW-KSUT_id10300_3	0.062406
SPK_00127232_521	TITW-KSKT_id10300_4	0.079653
SPK_00127232_539	TITW-KSUT_id10300_1	0.076174
SPK_00127232_583	TITW-KSKT_id10300_0	0.091296
SPK_00156292_028	TITW-KSUT_id10286_2	0.088258
SPK_00156292_042	TITW-KSKT_id10286_0	0.115552
SPK_00156292_098	TITW-KSUT_id10286_1	0.074151
SPK_00156292_106	TITW-KSKT_id10286_4	0.054204
SPK_00156292_115	TITW-KSKT_id10286_3	0.050803
SPK_00156292_131	TITW-KSKT_id10286_2	0.063347
SPK_00156292_154	TITW-KSKT_id10286_1	0.059365
SPK_00156292_160	TITW-KSUT_id10286_4	0.071695
SPK_00156292_181	TITW-KSUT_id10286_3	0.056731
SPK_00156292_244	TITW-KSUT_id10286_0	0.106995
SPK_00163002_002	TITW-KSKT_id10280_0	0.077790
SPK_00163002_024	TITW-KSKT_id10280_3	0.071633
SPK_00163002_031	TITW-KSUT_id10280_4	0.081458
SPK_00163002_074	TITW-KSUT_id10280_1	0.063677
SPK_00163002_081	TITW-KSKT_id10280_4	0.066055
SPK_00163002_082	TITW-KSKT_id10280_1	0.055205
SPK_00163002_087	TITW-KSUT_id10280_0	0.059897
SPK_00163002_090	TITW-KSKT_id10280_2	0.065812
SPK_00163002_130	TITW-KSUT_id10280_2	0.056986
SPK_00163002_139	TITW-KSUT_id10280_3	0.061001
SPK_00171888_007	TITW-KSKT_id10291_1	0.078224
SPK_00171888_025	TITW-KSKT_id10291_2	0.077928
SPK_00171888_025	TITW-KSUT_id10291_3	0.072311
SPK_00171888_032	TITW-KSKT_id10291_4	0.071188
SPK_00171888_034	TITW-KSUT_id10291_0	0.053152
SPK_00171888_066	TITW-KSUT_id10291_4	0.064600
SPK_00171888_070	TITW-KSKT_id10291_3	0.097977
SPK_00171888_070	TITW-KSUT_id10291_1	0.088547
SPK_00171888_119	TITW-KSKT_id10291_0	0.051361
SPK_00171888_157	TITW-KSUT_id10291_2	0.063823
SPK_00177765_015	TITW-KSUT_id10294_4	0.108350
SPK_00177765_028	TITW-KSKT_id10294_4	0.064481
SPK_00177765_039	TITW-KSKT_id10294_0	0.105706
SPK_00177765_055	TITW-KSKT_id10294_1	0.080387
SPK_00177765_073	TITW-KSUT_id10294_2	0.087394
SPK_00177765_094	TITW-KSKT_id10294_2	0.085624
SPK_00177765_109	TITW-KSUT_id10294_1	0.097369
