SPK_00044224_021	TITW-KSUT_id10273_2	0.244175
SPK_00044224_045	TITW-KSUT_id10273_3	0.261500
SPK_00044224_071	TITW-KSKT_id10273_0	0.276013
SPK_00044224_107	TITW-KSUT_id10273_0	0.340594
SPK_00044224_113	TITW-KSKT_id10273_2	0.287426
SPK_00044224_121	TITW-KSUT_id10273_4	0.262678
SPK_00044224_269	TITW-KSKT_id10273_1	0.277696
SPK_00044224_384	TITW-KSKT_id10273_4	0.239007
SPK_00044224_414	TITW-KSUT_id10273_1	0.293187
SPK_00044224_458	TITW-KSKT_id10273_3	0.237140
SPK_00058708_021	TITW-KSKT_id10274_0	0.312459
SPK_00058708_021	TITW-KSUT_id10274_0	0.335752
SPK_00058708_025	TITW-KSUT_id10274_4	0.244305
SPK_00058708_038	TITW-KSKT_id10274_3	0.307505
SPK_00058708_043	TITW-KSUT_id10274_2	0.321847
SPK_00058708_045	TITW-KSUT_id10274_1	0.268681
SPK_00058708_047	TITW-KSKT_id10274_1	0.337180
SPK_00058708_049	TITW-KSUT_id10274_3	0.286452
SPK_00058708_059	TITW-KSKT_id10274_2	0.102902
SPK_00058708_079	TITW-KSKT_id10274_4	0.264828
SPK_00079046_006	TITW-KSKT_id10270_0	0.237868
SPK_00079046_009	TITW-KSKT_id10270_2	0.214087
SPK_00079046_086	TITW-KSUT_id10270_4	0.250373
SPK_00079046_147	TITW-KSUT_id10270_1	0.289890
SPK_00079046_150	TITW-KSUT_id10270_3	0.304851
SPK_00079046_163	TITW-KSKT_id10270_3	0.240358
SPK_00079046_168	TITW-KSUT_id10270_2	0.368369
SPK_00079046_181	TITW-KSKT_id10270_4	0.328410
SPK_00079046_214	TITW-KSKT_id10270_1	0.254252
SPK_00079046_229	TITW-KSUT_id10270_0	0.261832
SPK_00092370_004	TITW-KSKT_id10285_3	0.365399
SPK_00092370_031	TITW-KSKT_id10285_4	0.238015
SPK_00092370_044	TITW-KSKT_id10285_2	0.207733
SPK_00092370_053	TITW-KSUT_id10285_0	0.144918
SPK_00092370_083	TITW-KSKT_id10285_0	0.175395
SPK_00092370_090	TITW-KSUT_id10285_4	0.152373
SPK_00092370_105	TITW-KSKT_id10285_1	0.299732
SPK_00092370_152	TITW-KSUT_id10285_1	0.236925
SPK_00092370_162	TITW-KSUT_id10285_2	0.286288
SPK_00092370_186	TITW-KSUT_id10285_3	0.224734
SPK_00121556_006	TITW-KSUT_id10276_0	0.246089
SPK_00121556_011	TITW-KSKT_id10276_1	0.267442
SPK_00121556_044	TITW-KSKT_id10276_0	0.279139
SPK_00121556_146	TITW-KSKT_id10276_4	0.240688
SPK_00121556_273	TITW-KSKT_id10276_3	0.313818
SPK_00121556_304	TITW-KSUT_id10276_4	0.283332
SPK_00121556_307	TITW-KSUT_id10276_3	0.247406
SPK_00121556_324	TITW-KSKT_id10276_2	0.287986
SPK_00121556_355	TITW-KSUT_id10276_1	0.272781
SPK_00121556_357	TITW-KSUT_id10276_2	0.264045
SPK_00124534_008	TITW-KSKT_id10309_1	0.195264
SPK_00124534_011	TITW-KSUT_id10309_2	0.220058
SPK_00124534_033	TITW-KSUT_id10309_4	0.255906
SPK_00124534_043	TITW-KSKT_id10309_2	0.143055
SPK_00124534_065	TITW-KSUT_id10309_3	0.214387
SPK_00124534_071	TITW-KSUT_id10309_0	0.262601
SPK_00124534_106	TITW-KSKT_id10309_3	0.118776
SPK_00124534_152	TITW-KSKT_id10309_0	0.289232
SPK_00124534_174	TITW-KSUT_id10309_1	0.236810
SPK_00124534_197	TITW-KSKT_id10309_4	0.236850
SPK_00125165_008	TITW-KSKT_id10307_0	0.298499
SPK_00125165_010	TITW-KSKT_id10307_4	0.293741
SPK_00125165_023	TITW-KSKT_id10307_3	0.263814
SPK_00125165_036	TITW-KSUT_id10307_0	0.182152
SPK_00125165_036	TITW-KSUT_id10307_1	0.358879
SPK_00125165_060	TITW-KSKT_id10307_2	0.265475
SPK_00125165_102	TITW-KSUT_id10307_4	0.314593
SPK_00125165_135	TITW-KSUT_id10307_3	0.302398
SPK_00125165_250	TITW-KSKT_id10307_1	0.131038
SPK_00125165_250	TITW-KSUT_id10307_2	0.240616
SPK_00127232_193	TITW-KSKT_id10300_2	0.326785
SPK_00127232_222	TITW-KSUT_id10300_2	0.256670
SPK_00127232_253	TITW-KSUT_id10300_4	0.284669
SPK_00127232_318	TITW-KSUT_id10300_0	0.296273
SPK_00127232_320	TITW-KSKT_id10300_1	0.288374
SPK_00127232_441	TITW-KSKT_id10300_3	0.228769
SPK_00127232_441	TITW-KSUT_id10300_3	0.275289
SPK_00127232_521	TITW-KSKT_id10300_4	0.255673
SPK_00127232_539	TITW-KSUT_id10300_1	0.277629
SPK_00127232_583	TITW-KSKT_id10300_0	0.329102
SPK_00156292_028	TITW-KSUT_id10286_2	0.279281
SPK_00156292_042	TITW-KSKT_id10286_0	0.194102
SPK_00156292_098	TITW-KSUT_id10286_1	0.276076
SPK_00156292_106	TITW-KSKT_id10286_4	0.172124
SPK_00156292_115	TITW-KSKT_id10286_3	0.305184
SPK_00156292_131	TITW-KSKT_id10286_2	0.354846
SPK_00156292_154	TITW-KSKT_id10286_1	0.351211
SPK_00156292_160	TITW-KSUT_id10286_4	0.311026
SPK_00156292_181	TITW-KSUT_id10286_3	0.210525
SPK_00156292_244	TITW-KSUT_id10286_0	0.245080
SPK_00163002_002	TITW-KSKT_id10280_0	0.260253
SPK_00163002_024	TITW-KSKT_id10280_3	0.264768
SPK_00163002_031	TITW-KSUT_id10280_4	0.247911
SPK_00163002_074	TITW-KSUT_id10280_1	0.225337
SPK_00163002_081	TITW-KSKT_id10280_4	0.284558
SPK_00163002_082	TITW-KSKT_id10280_1	0.115119
SPK_00163002_087	TITW-KSUT_id10280_0	0.271573
SPK_00163002_090	TITW-KSKT_id10280_2	0.283857
SPK_00163002_130	TITW-KSUT_id10280_2	0.193976
SPK_00163002_139	TITW-KSUT_id10280_3	0.190075
SPK_00171888_007	TITW-KSKT_id10291_1	0.093953
SPK_00171888_025	TITW-KSKT_id10291_2	0.315324
SPK_00171888_025	TITW-KSUT_id10291_3	0.225403
SPK_00171888_032	TITW-KSKT_id10291_4	0.259051
SPK_00171888_034	TITW-KSUT_id10291_0	0.105173
SPK_00171888_066	TITW-KSUT_id10291_4	0.274077
SPK_00171888_070	TITW-KSKT_id10291_3	0.284779
SPK_00171888_070	TITW-KSUT_id10291_1	0.166717
SPK_00171888_119	TITW-KSKT_id10291_0	0.246834
SPK_00171888_157	TITW-KSUT_id10291_2	0.279017
SPK_00177765_015	TITW-KSUT_id10294_4	0.285697
SPK_00177765_028	TITW-KSKT_id10294_4	0.139112
SPK_00177765_039	TITW-KSKT_id10294_0	0.270080
SPK_00177765_055	TITW-KSKT_id10294_1	0.204607
SPK_00177765_073	TITW-KSUT_id10294_2	0.267181
SPK_00177765_094	TITW-KSKT_id10294_2	0.224207
SPK_00177765_109	TITW-KSUT_id10294_1	0.300296
SPK_00177765_112	TITW-KSUT_id10294_0	0.230991
SPK_00177765_145	TITW-KSUT_id10294_3	0.321531
SPK_00177765_149	TITW-KSKT_id10294_3	0.256021
SPK_00243280_032	TITW-KSUT_id10281_4	0.237506
SPK_00243280_034	TITW-KSKT_id10281_4	0.296985
SPK_00243280_047	TITW-KSUT_id10281_1	0.179578
SPK_00243280_098	TITW-KSKT_id10281_2	0.213134
SPK_00243280_102	TITW-KSUT_id10281_0	0.082684
SPK_00243280_102	TITW-KSUT_id10281_3	0.275806
SPK_00243280_104	TITW-KSUT_id10281_2	0.145042
SPK_00243280_118	TITW-KSKT_id10281_0	0.173956
SPK_00243280_143	TITW-KSKT_id10281_3	0.161450
SPK_00243280_168	TITW-KSKT_id10281_1	0.237184
SPK_00260034_000	TITW-KSKT_id10277_2	0.227815
SPK_00260034_000	TITW-KSUT_id10277_1	0.240898
SPK_00260034_001	TITW-KSKT_id10277_3	0.234224
SPK_00260034_002	TITW-KSKT_id10277_4	0.298261
SPK_00260034_003	TITW-KSKT_id10277_0	0.285056
SPK_00260034_004	TITW-KSKT_id10277_1	0.282118
SPK_00260034_006	TITW-KSUT_id10277_0	0.200019
SPK_00260034_006	TITW-KSUT_id10277_3	0.220791
SPK_00260034_008	TITW-KSUT_id10277_2	0.219360
SPK_00260034_009	TITW-KSUT_id10277_4	0.198209
SPK_00283542_013	TITW-KSKT_id10275_4	0.287801
SPK_00283542_026	TITW-KSKT_id10275_2	0.225672
SPK_00283542_041	TITW-KSUT_id10275_0	0.304011
SPK_00283542_053	TITW-KSKT_id10275_0	0.163803
SPK_00283542_061	TITW-KSUT_id10275_2	0.220407
SPK_00283542_063	TITW-KSUT_id10275_3	0.254205
SPK_00283542_071	TITW-KSUT_id10275_4	0.133191
SPK_00283542_082	TITW-KSUT_id10275_1	0.190724
SPK_00283542_102	TITW-KSKT_id10275_3	0.198564
SPK_00283542_111	TITW-KSKT_id10275_1	0.253750
SPK_00328578_011	TITW-KSKT_id10302_1	0.344828
SPK_00328578_035	TITW-KSUT_id10302_4	0.222687
SPK_00328578_045	TITW-KSKT_id10302_3	0.212434
SPK_00328578_058	TITW-KSKT_id10302_4	0.199755
SPK_00328578_101	TITW-KSUT_id10302_1	0.198562
SPK_00328578_125	TITW-KSUT_id10302_0	0.178320
SPK_00328578_133	TITW-KSKT_id10302_2	0.279285
SPK_00328578_136	TITW-KSUT_id10302_3	0.232303
SPK_00328578_182	TITW-KSKT_id10302_0	0.266331
SPK_00328578_236	TITW-KSUT_id10302_2	0.212976
SPK_00344197_033	TITW-KSKT_id10272_3	0.220576
SPK_00344197_037	TITW-KSUT_id10272_1	0.064440
SPK_00344197_039	TITW-KSUT_id10272_0	0.102800
SPK_00344197_040	TITW-KSKT_id10272_0	0.269411
SPK_00344197_059	TITW-KSKT_id10272_4	0.271521
SPK_00344197_068	TITW-KSUT_id10272_4	0.124877
SPK_00344197_069	TITW-KSUT_id10272_2	0.191087
SPK_00344197_069	TITW-KSUT_id10272_3	0.251854
SPK_00344197_072	TITW-KSKT_id10272_2	0.240358
SPK_00344197_075	TITW-KSKT_id10272_1	0.230885
SPK_00361027_056	TITW-KSKT_id10292_1	0.306083
SPK_00361027_059	TITW-KSUT_id10292_2	0.331473
SPK_00361027_069	TITW-KSKT_id10292_0	0.299642
SPK_00361027_072	TITW-KSKT_id10292_4	0.327454
SPK_00361027_083	TITW-KSUT_id10292_3	0.308810
SPK_00361027_106	TITW-KSKT_id10292_2	0.307064
SPK_00361027_136	TITW-KSUT_id10292_0	0.353705
SPK_00361027_209	TITW-KSUT_id10292_4	0.334801
SPK_00361027_266	TITW-KSUT_id10292_1	0.312726
SPK_00361027_267	TITW-KSKT_id10292_3	0.344788
SPK_00371609_027	TITW-KSUT_id10288_0	0.304865
SPK_00371609_035	TITW-KSUT_id10288_2	0.206433
SPK_00371609_039	TITW-KSUT_id10288_1	0.265062
SPK_00371609_043	TITW-KSKT_id10288_4	0.168495
SPK_00371609_052	TITW-KSUT_id10288_4	0.258801
SPK_00371609_064	TITW-KSUT_id10288_3	0.204232
SPK_00371609_072	TITW-KSKT_id10288_2	0.259419
SPK_00371609_087	TITW-KSKT_id10288_1	0.155972
SPK_00371609_096	TITW-KSKT_id10288_0	0.301013
SPK_00371609_106	TITW-KSKT_id10288_3	0.069772
SPK_00372098_042	TITW-KSUT_id10296_3	0.088607
SPK_00372098_052	TITW-KSUT_id10296_0	0.203526
SPK_00372098_069	TITW-KSKT_id10296_1	0.134630
SPK_00372098_072	TITW-KSUT_id10296_2	0.248693
SPK_00372098_076	TITW-KSKT_id10296_4	0.307579
SPK_00372098_094	TITW-KSKT_id10296_3	0.268221
SPK_00372098_098	TITW-KSUT_id10296_4	0.114737
SPK_00372098_126	TITW-KSUT_id10296_1	0.278140
SPK_00372098_148	TITW-KSKT_id10296_2	0.267904
SPK_00372098_162	TITW-KSKT_id10296_0	0.282580
SPK_00377384_001	TITW-KSUT_id10298_2	0.159274
SPK_00377384_016	TITW-KSKT_id10298_3	0.199881
SPK_00377384_017	TITW-KSUT_id10298_0	0.144150
SPK_00377384_017	TITW-KSUT_id10298_1	0.234914
SPK_00377384_017	TITW-KSUT_id10298_3	0.205702
SPK_00377384_018	TITW-KSKT_id10298_1	0.269546
SPK_00377384_022	TITW-KSKT_id10298_2	0.325534
SPK_00377384_069	TITW-KSUT_id10298_4	0.263636
SPK_00377384_118	TITW-KSKT_id10298_0	0.220901
SPK_00377384_147	TITW-KSKT_id10298_4	0.317923
