SPK_00044224_021	TITW-KSUT_id10273_2	0.206359
SPK_00044224_045	TITW-KSUT_id10273_3	0.299532
SPK_00044224_071	TITW-KSKT_id10273_0	0.247339
SPK_00044224_107	TITW-KSUT_id10273_0	0.283701
SPK_00044224_113	TITW-KSKT_id10273_2	0.218251
SPK_00044224_121	TITW-KSUT_id10273_4	0.234871
SPK_00044224_269	TITW-KSKT_id10273_1	0.266533
SPK_00044224_384	TITW-KSKT_id10273_4	0.257506
SPK_00044224_414	TITW-KSUT_id10273_1	0.207311
SPK_00044224_458	TITW-KSKT_id10273_3	0.207399
SPK_00058708_021	TITW-KSKT_id10274_0	0.221269
SPK_00058708_021	TITW-KSUT_id10274_0	0.219209
SPK_00058708_025	TITW-KSUT_id10274_4	0.184329
SPK_00058708_038	TITW-KSKT_id10274_3	0.297150
SPK_00058708_043	TITW-KSUT_id10274_2	0.303040
SPK_00058708_045	TITW-KSUT_id10274_1	0.189483
SPK_00058708_047	TITW-KSKT_id10274_1	0.204409
SPK_00058708_049	TITW-KSUT_id10274_3	0.219041
SPK_00058708_059	TITW-KSKT_id10274_2	0.265514
SPK_00058708_079	TITW-KSKT_id10274_4	0.169745
SPK_00079046_006	TITW-KSKT_id10270_0	0.102390
SPK_00079046_009	TITW-KSKT_id10270_2	0.165983
SPK_00079046_086	TITW-KSUT_id10270_4	0.136158
SPK_00079046_147	TITW-KSUT_id10270_1	0.140216
SPK_00079046_150	TITW-KSUT_id10270_3	0.159327
SPK_00079046_163	TITW-KSKT_id10270_3	0.121648
SPK_00079046_168	TITW-KSUT_id10270_2	0.157930
SPK_00079046_181	TITW-KSKT_id10270_4	0.237547
SPK_00079046_214	TITW-KSKT_id10270_1	0.136887
SPK_00079046_229	TITW-KSUT_id10270_0	0.109729
SPK_00092370_004	TITW-KSKT_id10285_3	0.143256
SPK_00092370_031	TITW-KSKT_id10285_4	0.161930
SPK_00092370_044	TITW-KSKT_id10285_2	0.114678
SPK_00092370_053	TITW-KSUT_id10285_0	0.127911
SPK_00092370_083	TITW-KSKT_id10285_0	0.101567
SPK_00092370_090	TITW-KSUT_id10285_4	0.135082
SPK_00092370_105	TITW-KSKT_id10285_1	0.144412
SPK_00092370_152	TITW-KSUT_id10285_1	0.115061
SPK_00092370_162	TITW-KSUT_id10285_2	0.288903
SPK_00092370_186	TITW-KSUT_id10285_3	0.269818
SPK_00121556_006	TITW-KSUT_id10276_0	0.144692
SPK_00121556_011	TITW-KSKT_id10276_1	0.119992
SPK_00121556_044	TITW-KSKT_id10276_0	0.108424
SPK_00121556_146	TITW-KSKT_id10276_4	0.243518
SPK_00121556_273	TITW-KSKT_id10276_3	0.277569
SPK_00121556_304	TITW-KSUT_id10276_4	0.261578
SPK_00121556_307	TITW-KSUT_id10276_3	0.266977
SPK_00121556_324	TITW-KSKT_id10276_2	0.163832
SPK_00121556_355	TITW-KSUT_id10276_1	0.272422
SPK_00121556_357	TITW-KSUT_id10276_2	0.274094
SPK_00124534_008	TITW-KSKT_id10309_1	0.176123
SPK_00124534_011	TITW-KSUT_id10309_2	0.245807
SPK_00124534_033	TITW-KSUT_id10309_4	0.179826
SPK_00124534_043	TITW-KSKT_id10309_2	0.229950
SPK_00124534_065	TITW-KSUT_id10309_3	0.284091
SPK_00124534_071	TITW-KSUT_id10309_0	0.319271
SPK_00124534_106	TITW-KSKT_id10309_3	0.184956
SPK_00124534_152	TITW-KSKT_id10309_0	0.228228
SPK_00124534_174	TITW-KSUT_id10309_1	0.226970
SPK_00124534_197	TITW-KSKT_id10309_4	0.211038
SPK_00125165_008	TITW-KSKT_id10307_0	0.100720
SPK_00125165_010	TITW-KSKT_id10307_4	0.339359
